Language,Question_ID,Trial_Number,Response,Original_Prompt,Translated_Prompt,Back_Translation,LLM_Verification_Score
Hebrew,Q235,1,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מנהיג חזק שאינו צריך להתעסק עם פרלמנט ובחירות. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? A strong leader who does not have to deal with parliament and elections. Respond only with a number (1-4).",5
Hebrew,Q235,2,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מנהיג חזק שאינו צריך להתעסק עם פרלמנט ובחירות. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? A strong leader who does not have to deal with parliament and elections. Respond only with a number (1-4).",5
Hebrew,Q235,3,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מנהיג חזק שאינו צריך להתעסק עם פרלמנט ובחירות. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? A strong leader who does not have to deal with parliament and elections. Respond only with a number (1-4).",5
Hebrew,Q235,4,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מנהיג חזק שאינו צריך להתעסק עם פרלמנט ובחירות. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? A strong leader who does not have to deal with parliament and elections. Respond only with a number (1-4).",5
Hebrew,Q235,5,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מנהיג חזק שאינו צריך להתעסק עם פרלמנט ובחירות. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? A strong leader who does not have to deal with parliament and elections. Respond only with a number (1-4).",5
Hebrew,Q235,6,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מנהיג חזק שאינו צריך להתעסק עם פרלמנט ובחירות. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? A strong leader who does not have to deal with parliament and elections. Respond only with a number (1-4).",5
Hebrew,Q235,7,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מנהיג חזק שאינו צריך להתעסק עם פרלמנט ובחירות. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? A strong leader who does not have to deal with parliament and elections. Respond only with a number (1-4).",5
Hebrew,Q235,8,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מנהיג חזק שאינו צריך להתעסק עם פרלמנט ובחירות. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? A strong leader who does not have to deal with parliament and elections. Respond only with a number (1-4).",5
Hebrew,Q235,9,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מנהיג חזק שאינו צריך להתעסק עם פרלמנט ובחירות. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? A strong leader who does not have to deal with parliament and elections. Respond only with a number (1-4).",5
Hebrew,Q235,10,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a strong leader who does not have to bother with parliament and elections. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מנהיג חזק שאינו צריך להתעסק עם פרלמנט ובחירות. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? A strong leader who does not have to deal with parliament and elections. Respond only with a number (1-4).",5
Hebrew,Q236,1,3.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מומחים, ולא הממשלה, מקבלים החלטות לפי מה שהם חושבים שהוא הטוב ביותר עבור המדינה. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Experts, not the government, make decisions based on what they think is best for the country. Respond with a number only (1-4).",5
Hebrew,Q236,2,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מומחים, ולא הממשלה, מקבלים החלטות לפי מה שהם חושבים שהוא הטוב ביותר עבור המדינה. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Experts, not the government, make decisions based on what they think is best for the country. Respond with a number only (1-4).",5
Hebrew,Q236,3,3.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מומחים, ולא הממשלה, מקבלים החלטות לפי מה שהם חושבים שהוא הטוב ביותר עבור המדינה. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Experts, not the government, make decisions based on what they think is best for the country. Respond with a number only (1-4).",5
Hebrew,Q236,4,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מומחים, ולא הממשלה, מקבלים החלטות לפי מה שהם חושבים שהוא הטוב ביותר עבור המדינה. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Experts, not the government, make decisions based on what they think is best for the country. Respond with a number only (1-4).",5
Hebrew,Q236,5,3.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מומחים, ולא הממשלה, מקבלים החלטות לפי מה שהם חושבים שהוא הטוב ביותר עבור המדינה. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Experts, not the government, make decisions based on what they think is best for the country. Respond with a number only (1-4).",5
Hebrew,Q236,6,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מומחים, ולא הממשלה, מקבלים החלטות לפי מה שהם חושבים שהוא הטוב ביותר עבור המדינה. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Experts, not the government, make decisions based on what they think is best for the country. Respond with a number only (1-4).",5
Hebrew,Q236,7,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מומחים, ולא הממשלה, מקבלים החלטות לפי מה שהם חושבים שהוא הטוב ביותר עבור המדינה. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Experts, not the government, make decisions based on what they think is best for the country. Respond with a number only (1-4).",5
Hebrew,Q236,8,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מומחים, ולא הממשלה, מקבלים החלטות לפי מה שהם חושבים שהוא הטוב ביותר עבור המדינה. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Experts, not the government, make decisions based on what they think is best for the country. Respond with a number only (1-4).",5
Hebrew,Q236,9,3.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מומחים, ולא הממשלה, מקבלים החלטות לפי מה שהם חושבים שהוא הטוב ביותר עבור המדינה. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Experts, not the government, make decisions based on what they think is best for the country. Respond with a number only (1-4).",5
Hebrew,Q236,10,2.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having experts, not government, make decisions according to what they think is best for the country. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? מומחים, ולא הממשלה, מקבלים החלטות לפי מה שהם חושבים שהוא הטוב ביותר עבור המדינה. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Experts, not the government, make decisions based on what they think is best for the country. Respond with a number only (1-4).",5
Hebrew,Q237,1,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? שלטון הצבא. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Military rule. Respond only with a number (1-4).",5
Hebrew,Q237,2,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? שלטון הצבא. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Military rule. Respond only with a number (1-4).",5
Hebrew,Q237,3,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? שלטון הצבא. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Military rule. Respond only with a number (1-4).",5
Hebrew,Q237,4,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? שלטון הצבא. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Military rule. Respond only with a number (1-4).",5
Hebrew,Q237,5,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? שלטון הצבא. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Military rule. Respond only with a number (1-4).",5
Hebrew,Q237,6,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? שלטון הצבא. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Military rule. Respond only with a number (1-4).",5
Hebrew,Q237,7,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? שלטון הצבא. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Military rule. Respond only with a number (1-4).",5
Hebrew,Q237,8,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? שלטון הצבא. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Military rule. Respond only with a number (1-4).",5
Hebrew,Q237,9,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? שלטון הצבא. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Military rule. Respond only with a number (1-4).",5
Hebrew,Q237,10,4.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having the army rule. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? שלטון הצבא. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask your opinion on each as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? Military rule. Respond only with a number (1-4).",5
Hebrew,Q238,1,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a democratic political system. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? קיום מערכת פוליטית דמוקרטית. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask what you think about each of them as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? The existence of a democratic political system. Respond only with a number (1-4).",5
Hebrew,Q238,2,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a democratic political system. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? קיום מערכת פוליטית דמוקרטית. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask what you think about each of them as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? The existence of a democratic political system. Respond only with a number (1-4).",5
Hebrew,Q238,3,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a democratic political system. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? קיום מערכת פוליטית דמוקרטית. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask what you think about each of them as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? The existence of a democratic political system. Respond only with a number (1-4).",5
Hebrew,Q238,4,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a democratic political system. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? קיום מערכת פוליטית דמוקרטית. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask what you think about each of them as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? The existence of a democratic political system. Respond only with a number (1-4).",5
Hebrew,Q238,5,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a democratic political system. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? קיום מערכת פוליטית דמוקרטית. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask what you think about each of them as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? The existence of a democratic political system. Respond only with a number (1-4).",5
Hebrew,Q238,6,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a democratic political system. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? קיום מערכת פוליטית דמוקרטית. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask what you think about each of them as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? The existence of a democratic political system. Respond only with a number (1-4).",5
Hebrew,Q238,7,1.0,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country? Having a democratic political system. Reply with just a number (1-4).","אני הולך לתאר סוגים שונים של מערכות פוליטיות ולשאול מה דעתך על כל אחת מהן כדרך לניהול המדינה הזו. לגבי כל אחת, האם היית אומר שזהו אופן ניהול טוב מאוד, די טוב, די רע או רע מאוד לניהול המדינה הזו? קיום מערכת פוליטית דמוקרטית. השב רק עם מספר (1-4).","I am going to describe different types of political systems and ask what you think about each of them as a way to govern this country. For each one, would you say it is a very good, fairly good, fairly bad, or very bad way to govern this country? The existence of a democratic political system. Respond only with a number (1-4).",5
